title_key,media_type,title,release_date,vote_average,vote_count,popularity
movie:372343,movie,The Snowman,2017-08-24,5.21,2411,7.8321
movie:376570,movie,Hush,2016-03-12,6.727,4930,5.8935
movie:270487,movie,"Hail, Caesar!",2016-02-05,5.943,4066,8.5308
movie:2253,movie,Valkyrie,2008-12-25,6.96,4181,11.0782
movie:152,movie,Star Trek: The Motion Picture,1979-12-07,6.48,1986,8.9387
tv:64122,tv,The Shannara Chronicles,2016-01-05,6.954,1050,12.7396
movie:3175,movie,Barry Lyndon,1975-12-16,8.0,3261,8.4538
movie:509585,movie,7500,2019-12-26,6.155,955,3.0862
movie:710,movie,GoldenEye,1995-11-16,6.905,4449,12.1462
movie:455,movie,Bend It Like Beckham,2002-04-11,6.3,2067,4.8702
movie:338766,movie,Hell or High Water,2016-08-11,7.305,4967,11.2052
movie:556984,movie,The Trial of the Chicago 7,2020-09-25,7.655,3427,6.9462
movie:552385,movie,Hanum & Rangga: Faith & The City,2018-11-08,1.7,3,0.8351
movie:294254,movie,Maze Runner: The Scorch Trials,2015-09-09,6.732,11203,13.5057
movie:385938,movie,Oculus,2013-01-18,6.556,9,2.0617
movie:861,movie,Total Recall,1990-06-01,7.328,6638,13.8517
movie:37094,movie,Falling Down,1993-02-26,7.4,4210,9.8146
tv:13916,tv,Death Note,2006-10-04,8.62,5104,40.7837
tv:90260,tv,I Am Not Okay with This,2020-02-26,7.997,2003,5.6732
movie:546121,movie,Run,2020-11-20,7.208,2959,7.5311
movie:954,movie,Mission: Impossible,1996-05-22,7.027,10188,16.5879
movie:7516,movie,Smokin' Aces,2006-12-09,6.477,1876,8.0499
movie:10778,movie,The Man Who Wasn't There,2001-10-26,7.504,1802,7.4565
movie:426543,movie,The Nutcracker and the Four Realms,2018-10-26,6.081,2264,6.967
movie:454227,movie,Outlaw King,2018-09-06,6.831,1727,5.8334
movie:20766,movie,The Road,2009-11-25,7.021,4388,11.1945
movie:522,movie,Ed Wood,1994-09-28,7.48,2569,5.3217
movie:9824,movie,Mystery Men,1999-08-06,5.865,941,5.4658
movie:453201,movie,The 15:17 to Paris,2018-02-07,5.41,1725,5.3729
movie:724989,movie,Hard Kill,2020-09-04,4.948,669,4.4457
movie:679045,movie,Shakuntala Devi,2020-07-31,6.549,41,1.117
movie:68734,movie,Argo,2012-10-11,7.286,9133,11.9849
movie:65057,movie,The Descendants,2011-09-09,6.832,3135,5.6952
movie:7461,movie,Vantage Point,2008-02-01,6.411,2240,6.7981
movie:45317,movie,The Fighter,2010-12-10,7.379,4812,8.5071
movie:9665,movie,Glory,1989-12-15,7.488,1851,8.3908
tv:1409,tv,Sons of Anarchy,2008-09-03,8.4,3364,66.2824
movie:75,movie,Mars Attacks!,1996-12-13,6.431,6005,9.7054
tv:79525,tv,The Last Dance,2020-04-19,8.273,1514,7.8281
tv:78606,tv,Kehne Ko Humsafar Hain,2018-03-16,3.333,3,3.6647
movie:2293,movie,Mallrats,1995-10-20,6.758,1427,4.8166
movie:500682,movie,The Highwaymen,2019-03-15,6.773,2275,5.619
movie:8007,movie,Behind Enemy Lines,2001-11-30,6.445,1693,7.9625
movie:622855,movie,Jingle Jangle: A Christmas Journey,2020-11-06,6.543,580,3.5163
movie:206487,movie,Predestination,2014-08-28,7.416,7271,10.115
tv:54344,tv,The Leftovers,2014-06-29,7.675,1274,27.6727
tv:80335,tv,Homecoming,2018-11-01,6.966,358,10.6273
movie:133805,movie,Carrie,2013-10-16,6.058,4801,9.5145
movie:127380,movie,Finding Dory,2016-06-16,7.044,12807,13.681
tv:64439,tv,Making a Murderer,2015-12-18,7.842,589,3.5957
movie:9361,movie,The Last of the Mohicans,1992-08-26,7.383,3517,13.9488
movie:68730,movie,Silence,2016-12-23,7.119,3385,8.0531
movie:9502,movie,Kung Fu Panda,2008-06-04,7.335,12920,23.7198
movie:463257,movie,The Peanut Butter Falcon,2019-08-09,7.391,1653,7.359
movie:771,movie,Home Alone,1990-11-16,7.469,12756,1.6535
movie:398,movie,Capote,2005-09-30,6.975,1687,5.2557
movie:9615,movie,The Fast and the Furious: Tokyo Drift,2006-06-03,6.556,7809,3.6848
movie:404,movie,The Straight Story,1999-10-15,7.738,1854,5.9559
movie:399174,movie,Isle of Dogs,2018-03-23,7.845,5527,11.1575
movie:49051,movie,The Hobbit: An Unexpected Journey,2012-12-12,7.381,19972,23.6402
movie:581361,movie,Badla,2019-03-08,7.254,177,2.0556
movie:580,movie,Jaws: The Revenge,1987-07-17,4.094,1204,6.259
movie:82695,movie,Les Misérables,2012-12-18,7.297,5660,13.1331
movie:13562,movie,My Man Godfrey,1936-09-02,7.59,404,2.7956
movie:9798,movie,Enemy of the State,1998-11-20,7.078,4392,9.4327
movie:9334,movie,The Scorpion King,2002-04-18,5.585,3440,9.2095
movie:505379,movie,Rebecca,2020-10-16,6.29,1190,3.4366
movie:1593,movie,Night at the Museum,2006-12-20,6.6,11152,15.7075
tv:4604,tv,Smallville,2001-10-16,8.192,4569,139.5157
movie:9397,movie,Evolution,2001-06-08,6.114,2564,10.2314
movie:1637,movie,Speed,1994-06-09,7.158,7007,14.4565
movie:246403,movie,Tusk,2014-09-19,5.54,1697,8.1979
movie:415842,movie,American Assassin,2017-07-14,6.412,3307,10.9789
movie:225574,movie,Non-Stop,2014-02-26,6.81,5844,8.175
movie:913,movie,The Thomas Crown Affair,1999-08-06,6.76,1414,9.5332
movie:9945,movie,Vampires,1998-10-30,6.313,1396,6.1583
movie:10223,movie,A Simple Plan,1998-12-11,7.207,1121,4.5777
movie:136795,movie,The Heat,2013-06-27,6.594,4244,12.3332
movie:10637,movie,Remember the Titans,2000-09-29,7.661,3035,12.359
movie:403119,movie,47 Meters Down,2017-05-25,5.807,2896,7.7154
movie:502416,movie,Ma,2019-05-29,5.814,2486,7.452
movie:693,movie,Meet the Fockers,2004-12-22,6.253,5271,9.0045
movie:301365,movie,The Neon Demon,2016-06-08,6.492,4004,7.4473
movie:463821,movie,The House with a Clock in Its Walls,2018-09-15,6.253,2352,8.1044
movie:2756,movie,The Abyss,1989-08-09,7.355,3559,12.532
movie:41402,movie,Let Me In,2010-10-01,6.8,2252,6.2943
movie:1247,movie,The Good Shepherd,2006-12-11,6.357,1337,7.9471
movie:454619,movie,Overboard,2018-04-13,6.659,1524,6.4632
movie:3112,movie,The Night of the Hunter,1955-07-26,7.86,1888,6.9865
movie:1948,movie,Crank,2006-08-31,6.669,4330,12.8579
movie:9877,movie,Urban Legend,1998-09-25,5.735,1505,5.7887
movie:17609,movie,Antichrist,2009-05-20,6.615,2896,9.3298
movie:11357,movie,Halloween 4: The Return of Michael Myers,1988-10-21,6.175,2094,7.0082
movie:840,movie,Close Encounters of the Third Kind,1977-12-14,7.359,4812,10.5754
movie:525661,movie,Bombshell,2019-12-13,6.766,3259,7.4021
movie:3597,movie,I Know What You Did Last Summer,1997-10-17,5.998,3357,9.0236
movie:336843,movie,Maze Runner: The Death Cure,2018-01-10,7.079,8543,16.0084
tv:89471,tv,Bekaaboo,2019-05-15,5.4,5,5.7674
movie:735919,movie,AK vs AK,2020-12-24,6.746,65,1.3293
movie:62213,movie,Dark Shadows,2012-05-09,6.105,7702,11.4249
movie:87818,movie,Movie 43,2013-01-24,4.661,2559,8.7713
movie:13805,movie,Disaster Movie,2008-08-29,3.191,1157,4.1142
movie:226,movie,Boys Don't Cry,1999-09-02,7.411,1500,4.9591
movie:4133,movie,Blow,2001-04-04,7.355,4673,7.8638
movie:446807,movie,The Girl in the Spider's Web,2018-10-25,6.164,1553,8.0324
movie:489925,movie,Eighth Grade,2018-01-19,7.143,1703,4.4474
movie:2770,movie,American Pie 2,2001-08-10,6.267,5423,9.9538
movie:11615,movie,The Life of David Gale,2003-02-21,7.433,2242,7.3065
movie:7278,movie,Meet the Spartans,2008-01-24,4.089,1884,7.5685
tv:93811,tv,Into the Night,2020-05-01,7.128,600,7.3872
tv:91557,tv,Ragnarok,2020-01-31,7.75,1143,10.7155
movie:164,movie,Breakfast at Tiffany's,1961-10-06,7.6,4552,11.7256
tv:67070,tv,Fleabag,2016-07-21,8.3,1920,14.0997
tv:39297,tv,Last Man Standing,2011-10-11,7.224,366,34.6375
movie:283366,movie,Miss Peregrine's Home for Peculiar Children,2016-09-28,6.84,10596,12.6097
movie:816,movie,Austin Powers: International Man of Mystery,1997-05-02,6.599,3892,9.7271
movie:51540,movie,Horrible Bosses,2011-07-08,6.573,6924,9.3355
movie:512196,movie,Happy Death Day 2U,2019-02-13,6.317,3718,9.4769
movie:2252,movie,Eastern Promises,2007-09-14,7.347,3812,7.2991
tv:83685,tv,Penny Dreadful: City of Angels,2020-04-26,6.78,371,10.4117
tv:314,tv,Star Trek: Enterprise,2001-09-26,7.513,971,40.6795
movie:328425,movie,The Gift,2015-07-31,6.703,3567,7.1023
movie:35791,movie,Resident Evil: Afterlife,2010-09-01,6.059,4315,0.7458
movie:664,movie,Twister,1996-05-10,6.572,3964,12.1755
movie:152760,movie,The Monuments Men,2014-01-24,6.061,3875,8.4113
movie:9430,movie,Go,1999-04-09,6.962,848,4.3113
movie:9899,movie,The Producers,2005-12-25,6.16,529,3.951
tv:89393,tv,9-1-1: Lone Star,2020-01-19,8.044,1236,30.1004
tv:61222,tv,BoJack Horseman,2014-08-22,8.533,2946,45.6752
movie:9772,movie,Air Force One,1997-07-25,6.463,3394,9.7779
movie:8392,movie,My Neighbor Totoro,1988-04-16,8.067,9012,18.9023
movie:11665,movie,Get Smart,2008-06-19,6.216,3980,9.6377
movie:613504,movie,After We Collided,2020-09-02,7.15,5495,12.2861
movie:3600,movie,I Still Know What You Did Last Summer,1998-11-13,5.364,1780,7.2518
movie:11812,movie,The Sweetest Thing,2002-04-12,5.616,1206,5.7617
movie:724717,movie,The 2nd,2020-12-14,5.193,140,2.2944
movie:9725,movie,Friday the 13th Part 2,1981-05-01,6.193,1962,8.4214
movie:8046,movie,Gigli,2003-08-01,4.001,507,3.1858
movie:4518,movie,Elizabeth,1998-09-13,7.162,1524,5.5369
tv:100883,tv,Never Have I Ever,2020-04-27,8.0,1932,24.7595
movie:321697,movie,Steve Jobs,2015-10-09,6.774,4434,5.7855
movie:975,movie,Paths of Glory,1957-10-25,8.251,3350,6.4262
movie:47964,movie,A Good Day to Die Hard,2013-02-06,5.327,6844,9.8433
movie:9890,movie,The Stepford Wives,2004-06-10,5.679,1458,5.862
movie:513045,movie,Stuber,2019-07-11,6.596,1443,5.3467
movie:9372,movie,Super Size Me,2004-01-17,6.715,1814,3.0604
movie:396422,movie,Annabelle: Creation,2017-08-03,6.605,6063,13.5475
movie:2359,movie,Sicko,2007-05-18,7.352,799,3.1201
movie:10661,movie,You Don't Mess with the Zohan,2008-06-05,5.717,4154,9.5622
tv:79501,tv,Doom Patrol,2019-02-15,7.483,1480,22.8771
movie:714338,movie,Bulbbul,2020-06-24,6.582,177,2.1936
movie:3580,movie,Changeling,2008-10-24,7.572,4581,8.1557
movie:953,movie,Madagascar,2005-05-25,6.928,11943,20.4192
tv:85948,tv,Star Trek: Lower Decks,2020-08-06,7.622,471,33.2013
movie:621,movie,Grease,1978-06-16,7.365,7780,14.3192
movie:9550,movie,House of Flying Daggers,2004-07-16,7.27,1831,8.4472
movie:1715,movie,The Cider House Rules,1999-12-17,7.09,1320,9.6824
tv:1457,tv,Pride and Prejudice,1995-09-24,8.2,562,13.11
tv:1981,tv,Charmed,1998-10-07,8.2,2567,84.7774
movie:380,movie,Rain Man,1988-12-12,7.751,7267,10.3344
movie:10189,movie,Pineapple Express,2008-08-06,6.64,4300,7.2525
tv:34307,tv,Shameless,2011-01-09,8.168,3460,159.7554
movie:9544,movie,FearDotCom,2002-08-09,3.804,419,4.2222
movie:9344,movie,Kids,1995-07-21,6.881,1341,7.441
movie:245,movie,About a Boy,2002-04-26,6.7,2453,5.5478
movie:18681,movie,Eye of the Beholder,1999-11-24,4.96,176,4.2664
movie:466282,movie,To All the Boys I've Loved Before,2018-08-17,7.59,8763,7.7883
movie:8055,movie,The Reader,2008-12-10,7.461,3457,10.688
movie:424781,movie,Sorry to Bother You,2018-07-06,6.775,1818,8.4261
movie:9481,movie,The Bone Collector,1999-11-04,6.793,3969,8.8608
movie:9889,movie,Shallow Hal,2001-11-01,6.181,3235,9.7972
movie:9009,movie,Dark Water,2005-07-08,5.664,1137,5.2052
movie:9567,movie,Tears of the Sun,2003-03-07,6.896,2690,10.9901
movie:667585,movie,Chhalaang,2020-11-13,6.159,41,1.1964
movie:467938,movie,Revenge,2017-11-18,6.516,2155,8.0668
movie:9388,movie,Thank You for Smoking,2005-09-09,7.199,2465,5.8512
movie:463272,movie,Johnny English Strikes Again,2018-08-30,6.286,2827,10.5403
tv:91016,tv,Bard of Blood,2019-09-27,7.139,36,2.8644
movie:277685,movie,Unfriended,2014-06-18,5.553,3581,4.9025
movie:45243,movie,The Hangover Part II,2011-05-25,6.51,11480,18.6784
tv:80707,tv,GHOUL,2018-08-24,6.8,233,3.8427
movie:381289,movie,A Dog's Purpose,2017-01-19,7.64,3581,7.0198
movie:16938,movie,Black Christmas,1974-10-11,6.97,968,4.2814
movie:173897,movie,Resident Evil: The Final Chapter,2016-12-23,6.1,3567,0.5699
tv:78183,tv,Nightflyers,2018-12-02,5.742,217,7.7499
movie:492611,movie,The Turning,2020-01-23,5.712,1045,4.4899
tv:70513,tv,Salvation,2017-07-12,6.569,445,9.3653
movie:299687,movie,The 5th Wave,2016-01-14,5.939,6125,12.3357
movie:828,movie,The Day the Earth Stood Still,1951-09-18,7.456,1279,5.9812
movie:18925,movie,Facing the Giants,2006-09-29,7.561,503,3.4839
movie:475,movie,Bonnie and Clyde,1967-08-13,7.5,1836,6.8069
movie:9922,movie,The Postman,1997-12-25,6.263,1225,7.4904
movie:611213,movie,The Prom,2020-12-02,6.085,721,4.3386
movie:556678,movie,Emma.,2020-02-13,7.003,1995,7.9116
movie:325348,movie,Hardcore Henry,2015-09-12,6.421,2746,6.4323
movie:37958,movie,Immortals,2011-11-10,6.052,2880,10.4627
movie:2976,movie,Hairspray,2007-07-19,6.667,2667,6.2314
movie:60308,movie,Moneyball,2011-09-23,7.299,5941,9.7584
movie:165,movie,Back to the Future Part II,1989-11-22,7.785,14194,15.5157
movie:11072,movie,Blazing Saddles,1974-02-07,7.2,2140,8.9095
tv:91977,tv,Motherland: Fort Salem,2020-03-18,7.915,551,12.184
movie:4523,movie,Enchanted,2007-11-20,6.849,5799,12.819
movie:584,movie,2 Fast 2 Furious,2003-06-05,6.52,8319,2.4366
movie:25237,movie,Come and See,1985-10-17,8.195,1931,11.3543
movie:271718,movie,Trainwreck,2015-07-17,5.777,2756,8.3003
movie:6964,movie,Something's Gotta Give,2003-12-12,6.623,1813,9.0497
movie:657,movie,From Russia with Love,1963-10-10,7.1,3443,11.3894
movie:13448,movie,Angels & Demons,2009-04-20,6.725,7460,13.593
movie:13051,movie,Max Payne,2008-10-15,5.418,2316,5.8347
movie:15196,movie,Clue,1985-12-13,7.201,2028,20.5041
movie:179,movie,The Interpreter,2005-04-08,6.316,1629,6.5882
movie:252,movie,Willy Wonka & the Chocolate Factory,1971-06-29,7.484,4043,10.232
movie:1809,movie,The Rules of Attraction,2002-10-11,6.163,630,5.2429
movie:1547,movie,The Lost Boys,1987-07-31,7.1,2370,8.2418
movie:4476,movie,Legends of the Fall,1994-12-23,7.4,2925,11.7478
tv:1404,tv,Chuck,2007-09-24,7.7,1240,32.3613
movie:10312,movie,Patch Adams,1998-12-25,7.31,3498,7.2951
tv:1432,tv,Veronica Mars,2004-09-22,7.8,728,43.2528
movie:243688,movie,Poltergeist,2015-05-20,5.2,2429,7.4799
movie:11529,movie,Sweet Home Alabama,2002-09-26,6.42,1763,6.172
movie:642,movie,Butch Cassidy and the Sundance Kid,1969-09-23,7.6,2529,8.3562
movie:44896,movie,Rango,2011-03-02,6.915,7275,14.8419
movie:1165,movie,The Queen,2006-09-15,6.9,1457,4.6396
movie:624,movie,Easy Rider,1969-06-26,7.047,2214,5.8363
movie:11013,movie,Secretary,2002-09-20,6.8,1992,12.4611
movie:2312,movie,In the Name of the King: A Dungeon Siege Tale,2007-11-29,4.776,953,6.1485
movie:9913,movie,The Skeleton Key,2005-07-29,6.624,2365,7.7654
movie:152532,movie,Dallas Buyers Club,2013-11-01,7.907,9225,10.6858
movie:879,movie,Hook,1991-04-10,6.844,5842,13.2981
movie:1880,movie,Red Dawn,1984-08-10,6.289,912,6.648
movie:51497,movie,Fast Five,2011-04-20,7.243,9029,1.7951
movie:5516,movie,The Ladykillers,2004-03-25,6.118,1790,6.5351
movie:13812,movie,Quarantine,2008-10-10,5.764,1430,4.9874
movie:449563,movie,Isn't It Romantic,2019-02-13,6.2,3621,4.9199
movie:4257,movie,Scary Movie 4,2006-04-12,5.495,3713,11.616
movie:7304,movie,Running Scared,2006-01-06,6.995,1192,6.2798
tv:108681,tv,JL50,2020-09-04,6.692,26,2.3712
movie:11397,movie,Not Another Teen Movie,2001-12-07,5.822,2356,10.4229
movie:8470,movie,John Q,2002-02-15,7.145,2702,9.8789
movie:12138,movie,3000 Miles to Graceland,2001-02-23,5.881,724,6.1799
movie:207932,movie,Inferno,2016-10-13,6.101,6749,11.2819
tv:62643,tv,DC's Legends of Tomorrow,2016-01-21,7.248,2508,44.8113
movie:11152,movie,The Ruins,2008-04-02,5.947,1481,4.8109
movie:3558,movie,"Girl, Interrupted",1999-12-21,7.557,4257,8.9524
movie:9947,movie,Elektra,2005-01-13,5.045,2734,8.1168
movie:440471,movie,Escape Plan 2: Hades,2018-06-05,5.153,1598,10.0425
movie:501,movie,Grizzly Man,2005-08-12,7.534,982,3.796
movie:58574,movie,Sherlock Holmes: A Game of Shadows,2011-11-22,7.146,11101,9.0553
movie:37834,movie,Knight and Day,2010-06-15,6.237,5010,10.5196
movie:441717,movie,96,2018-10-04,7.625,156,1.6042
movie:239,movie,Some Like It Hot,1959-03-19,8.078,3971,8.8044
movie:9778,movie,Serendipity,2001-10-05,6.966,2189,7.3057
tv:1414,tv,The Shield,2002-03-12,8.2,892,61.8461
movie:18415,movie,Gummo,1997-10-17,6.592,733,3.0201
movie:9475,movie,Scent of a Woman,1992-12-23,7.792,4047,12.2654
movie:609,movie,Poltergeist,1982-06-04,7.16,3419,8.3655
movie:11772,movie,The Haunting,1963-03-28,7.1,733,4.1083
movie:2112,movie,Payback,1999-02-05,6.83,2065,8.1351
movie:360814,movie,Dangal,2016-12-21,7.876,1206,5.9532
movie:3085,movie,His Girl Friday,1940-01-18,7.4,966,4.2014
movie:72710,movie,The Host,2013-03-22,6.293,4118,6.3873
movie:44363,movie,Frozen,2010-02-05,6.002,2044,4.8661
movie:10314,movie,She's All That,1999-01-29,6.341,2306,6.0919
movie:371638,movie,The Disaster Artist,2017-03-12,7.095,3823,8.2743
movie:1955,movie,The Elephant Man,1980-10-09,8.052,4025,8.9264
movie:1620,movie,Hitman,2007-11-21,6.169,3743,8.3683
movie:11635,movie,Old School,2003-02-21,6.619,2178,10.4612
movie:654028,movie,The Christmas Chronicles: Part Two,2020-11-18,6.502,1186,3.82
movie:44977,movie,Dhoom 3,2013-12-19,5.991,326,2.7198
movie:1725,movie,West Side Story,1961-12-13,7.225,2082,6.4908
movie:8488,movie,Hitch,2005-02-11,6.583,6341,9.4036
movie:5175,movie,Rush Hour 2,2001-08-03,6.774,4734,13.2951
tv:71715,tv,Good Girls,2018-02-26,7.823,707,25.7635
tv:45094,tv,The Following,2013-01-21,6.897,610,33.5779
movie:525,movie,The Blues Brothers,1980-06-16,7.715,4642,9.4845
movie:23631,movie,Machete,2010-09-01,6.333,3637,8.3975
movie:43593,movie,Piranha 3D,2010-08-20,5.422,2444,7.7567
movie:11601,movie,Stir of Echoes,1999-09-10,6.699,1389,5.9636
movie:606856,movie,Togo,2019-12-20,8.139,2348,5.5442
movie:9825,movie,Lake Placid,1999-07-15,5.937,1286,7.2059
movie:4566,movie,Michael Clayton,2007-09-28,6.792,2041,6.0739
movie:8968,movie,Boogeyman,2005-02-04,4.936,811,4.219
movie:590223,movie,Love and Monsters,2020-10-16,7.264,4560,7.8176
movie:11439,movie,The Ghost Writer,2010-02-12,6.818,2503,10.8718
movie:10020,movie,Beauty and the Beast,1991-10-22,7.725,10843,24.9279
tv:86848,tv,Evil,2019-09-26,7.831,1068,41.5354
tv:107694,tv,The Gone Game,2020-08-20,7.0,7,2.2413
movie:10307,movie,Stigmata,1999-09-02,6.294,1278,5.8116
movie:11804,movie,White Noise,2005-01-07,5.605,896,4.7367
movie:522212,movie,Just Mercy,2019-12-25,7.844,2539,7.7056
movie:429422,movie,Capone,2020-06-26,5.046,458,4.9121
movie:138832,movie,We're the Millers,2013-08-07,6.839,9617,14.269
movie:398173,movie,The House That Jack Built,2018-10-04,7.106,3132,10.1264
movie:1691,movie,Hostel: Part II,2007-06-07,5.851,2264,7.2693
movie:617,movie,Wild Things,1998-03-20,6.379,2036,10.2459
movie:343611,movie,Jack Reacher: Never Go Back,2016-10-19,6.031,5447,18.3499
tv:72925,tv,Stargate Origins,2018-02-14,5.142,176,10.3536
movie:10528,movie,Sherlock Holmes,2009-12-23,7.2,14974,11.3433
movie:587792,movie,Palm Springs,2020-07-10,7.338,3831,8.4262
movie:36955,movie,True Lies,1994-07-15,7.102,4698,12.3192
movie:23169,movie,Remember Me,2010-03-11,7.096,3781,5.6133
movie:9731,movie,Friday the 13th: A New Beginning,1985-03-22,5.257,1333,4.7607
movie:4935,movie,Howl's Moving Castle,2004-09-09,8.386,11347,28.9785
movie:1701,movie,Con Air,1997-06-05,6.784,4829,15.1399
movie:49049,movie,Dredd,2012-09-07,6.861,5676,12.1822
movie:136797,movie,Need for Speed,2014-03-12,6.448,4796,11.0422
movie:9837,movie,The Prince of Egypt,1998-12-16,7.3,4402,15.0183
movie:3981,movie,What Women Want,2000-12-15,6.453,4501,10.4608
movie:480105,movie,47 Meters Down: Uncaged,2019-08-15,5.717,1557,7.1352
movie:292011,movie,Richard Jewell,2019-12-13,7.415,2785,6.6063
movie:559969,movie,El Camino: A Breaking Bad Movie,2019-10-11,7.05,5791,9.5774
movie:13359,movie,Expelled: No Intelligence Allowed,2008-04-18,3.879,70,1.18
movie:611748,movie,Housefull 4,2019-10-25,5.543,105,1.7455
movie:10987,movie,Halloween: The Curse of Michael Myers,1995-09-29,5.154,1264,6.5535
movie:10669,movie,Deliverance,1972-08-18,7.31,1857,6.0614
movie:665,movie,Ben-Hur,1959-11-18,7.893,3233,12.3473
tv:74159,tv,The First,2018-09-14,5.966,102,4.9995
movie:8999,movie,Derailed,2005-11-11,6.386,1172,6.069
movie:27581,movie,The Other Guys,2010-08-06,6.335,4666,11.5586
movie:615177,movie,Coffee & Kareem,2020-04-03,5.439,445,3.1844
movie:9707,movie,Bubba Ho-tep,2002-06-09,6.48,718,4.0616
movie:9470,movie,Kung Fu Hustle,2004-02-10,7.512,3300,15.2875
movie:2277,movie,Bicentennial Man,1999-12-17,7.271,4013,8.1129
movie:496320,movie,Race 3,2018-06-15,3.572,90,1.4242
movie:642568,movie,Kanpuriye,2019-10-25,4.0,1,0.8995
movie:995,movie,Stagecoach,1939-03-02,7.598,1259,4.9778
movie:5123,movie,August Rush,2007-10-18,7.419,2874,6.7075
movie:594673,movie,The Tashkent Files,2019-04-12,7.333,57,1.3686
movie:72976,movie,Lincoln,2012-11-09,6.843,4122,7.5962
movie:8489,movie,Ali,2001-12-10,6.743,1907,5.1046
movie:9387,movie,Conan the Barbarian,1982-03-16,6.801,2889,12.2997
movie:9035,movie,Slither,2006-03-31,6.545,1785,6.4382
movie:11544,movie,Lilo & Stitch,2002-06-21,7.6,7209,13.8016
movie:59859,movie,Kick-Ass 2,2013-07-17,6.405,6692,9.9999
movie:3683,movie,Flags of Our Fathers,2006-10-19,6.854,2065,6.0905
movie:9003,movie,Hellraiser,1987-09-11,6.884,2955,8.5159
movie:10774,movie,Network,1976-11-27,7.795,2086,7.007
movie:2291,movie,Jacob's Ladder,1990-11-02,7.357,1964,6.9847
movie:10048,movie,Stealth,2005-07-27,5.458,1201,7.0106
movie:963,movie,The Maltese Falcon,1941-10-18,7.705,1918,5.3905
movie:651070,movie,A Fall from Grace,2020-01-17,6.984,995,5.2211
movie:81694,movie,Suing The Devil,2011-08-26,4.0,46,2.5032
movie:277216,movie,Straight Outta Compton,2015-08-11,7.77,4271,10.8246
movie:532868,movie,Death of a Nation,2018-08-03,4.218,55,1.1357
tv:89498,tv,Deputy,2020-01-02,6.871,93,11.7146
movie:8649,movie,Bringing Out the Dead,1999-10-22,6.599,1267,7.8517
movie:9504,movie,Glengarry Glen Ross,1992-09-10,7.327,1639,7.1566
